course,stop_code,stop_id,stop_name,route_short_name,trip_headsign,direction,departure_time,is_theorical
268436172,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,08:59:00,1
268436224,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,09:29:00,1
268436272,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,09:59:00,1
268436120,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,10:29:00,1
268436174,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,10:59:00,1
268436226,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,11:29:00,1
268436274,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,11:59:00,1
268436122,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,12:29:00,1
268436176,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,12:59:00,1
268436228,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,13:29:00,1
268436276,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,13:59:00,1
268436124,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,14:29:00,1
268436178,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,14:59:00,1
268436230,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,15:29:00,1
268436278,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,15:59:00,1
268436126,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,16:29:00,1
268436180,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,16:59:00,1
268436232,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,17:29:00,1
268436280,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,17:59:00,1
268436128,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,18:29:00,1
268436182,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,18:59:00,1
268436234,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,19:29:00,1
268436282,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,19:59:00,1
268436130,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,20:28:00,1
268436184,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,20:58:00,1
268436236,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,21:38:00,1
268436132,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,22:43:00,1
268436238,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,23:43:00,1
268436134,CARNOTWS,42129,PLACE CARNOT,L3,PEROLS ETANGS,1,00:33:01,1
268436116,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,06:21:00,1
268436170,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,06:50:00,1
268436222,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,07:20:00,1
268436270,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,07:50:00,1
268436118,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,08:20:00,1
268436172,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,08:50:00,1
268436224,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,09:20:00,1
268436272,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,09:50:00,1
268436120,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,10:20:00,1
268436174,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,10:50:00,1
268436226,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,11:20:00,1
268436274,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,11:50:00,1
268436122,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,12:20:00,1
268436176,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,12:50:00,1
268436228,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,13:20:00,1
268436276,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,13:50:00,1
268436124,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,14:20:00,1
268436178,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,14:50:00,1
268436230,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,15:20:00,1
268436278,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,15:50:00,1
268436126,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,16:20:00,1
268436180,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,16:50:00,1
268436232,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,17:20:00,1
268436280,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,17:50:00,1
268436128,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,18:20:00,1
268436182,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,18:50:00,1
268436234,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,19:20:00,1
268436282,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,19:50:00,1
268436130,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,20:20:00,1
268436184,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,20:50:00,1
268436236,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,21:30:00,1
268436132,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,22:35:00,1
268436238,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,23:35:00,1
268436134,PCABT3E,43121,PLAN CABANES,L3,PEROLS ETANGS,1,00:25:00,1
268436116,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,06:34:00,1
268436170,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,07:03:00,1
268436222,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,07:34:00,1
268436270,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,08:04:00,1
268436118,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,08:34:00,1
268436172,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,09:04:00,1
268436224,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,09:34:00,1
268436272,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,10:04:00,1
268436120,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,10:34:00,1
268436174,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,11:04:00,1
268436226,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,11:34:00,1
268436274,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,12:04:00,1
268436122,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,12:34:00,1
268436176,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,13:04:00,1
268436228,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,13:34:00,1
268436276,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,14:04:00,1
268436124,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,14:34:00,1
268436178,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,15:04:00,1
268436230,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,15:34:00,1
268436278,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,16:04:00,1
268436126,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,16:34:00,1
268436180,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,17:04:00,1
268436232,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,17:34:00,1
268436280,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,18:04:00,1
268436128,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,18:34:00,1
268436182,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,19:04:00,1
268436234,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,19:34:00,1
268436282,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,20:04:00,1
268436130,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,20:33:00,1
268436184,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,21:03:00,1
268436236,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,21:43:00,1
268436132,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,22:48:00,1
268436238,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,23:48:00,1
268436134,PMARIATW,41149,PORT MARIANNE,L3,PEROLS ETANGS,1,00:38:01,1
268436116,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,06:31:00,1
268436170,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,07:00:00,1
268436222,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,07:31:00,1
268436270,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,08:01:00,1
268436118,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,08:31:00,1
268436172,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,09:01:00,1
268436224,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,09:31:00,1
268436272,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,10:01:00,1
268436120,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,10:31:00,1
268436174,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,11:01:00,1
268436226,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,11:31:00,1
268436274,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,12:01:00,1
268436122,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,12:31:00,1
268436176,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,13:01:00,1
268436228,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,13:31:00,1
268436276,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,14:01:00,1
268436124,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,14:31:00,1
268436178,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,15:01:00,1
268436230,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,15:31:00,1
268436278,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,16:01:00,1
268436126,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,16:31:00,1
268436180,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,17:01:00,1
268436232,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,17:31:00,1
268436280,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,18:01:00,1
268436128,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,18:31:00,1
268436182,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,19:01:00,1
268436234,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,19:31:00,1
268436282,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,20:01:00,1
268436130,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,20:30:00,1
268436184,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,21:00:00,1
268436236,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,21:40:00,1
268436132,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,22:45:00,1
268436238,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,23:45:00,1
268436134,RLEZ2S,42133,RIVES DU LEZ T2,L3,PEROLS ETANGS,1,00:35:01,1
268436116,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,06:23:00,1
268436170,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,06:52:00,1
268436222,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,07:22:00,1
268436270,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,07:52:00,1
268436118,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,08:22:00,1
268436172,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,08:52:00,1
268436224,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,09:22:00,1
268436272,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,09:52:00,1
268436120,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,10:22:00,1
268436174,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,10:52:00,1
268436226,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,11:22:00,1
268436274,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,11:52:00,1
268436122,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,12:22:00,1
268436176,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,12:52:00,1
268436228,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,13:22:00,1
268436276,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,13:52:00,1
268436124,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,14:22:00,1
268436178,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,14:52:00,1
268436230,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,15:22:00,1
268436278,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,15:52:00,1
268436126,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,16:22:00,1
268436180,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,16:52:00,1
268436232,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,17:22:00,1
268436280,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,17:52:00,1
268436128,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,18:22:00,1
268436182,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,18:52:00,1
268436234,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,19:22:00,1
268436282,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,19:52:00,1
268436130,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,20:22:00,1
268436184,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,20:52:00,1
268436236,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,21:32:00,1
268436132,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,22:37:00,1
268436238,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,23:37:00,1
268436134,STDENT3E,43123,SAINT-DENIS,L3,PEROLS ETANGS,1,00:27:01,1
268436116,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,06:14:18,1
268436170,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,06:43:18,1
268436222,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,07:13:18,1
268436270,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,07:43:18,1
268436118,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,08:13:18,1
268436172,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,08:43:18,1
268436224,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,09:13:18,1
268436272,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,09:43:18,1
268436120,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,10:13:18,1
268436174,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,10:43:18,1
268436226,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,11:13:18,1
268436274,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,11:43:18,1
268436122,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,12:13:18,1
268436176,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,12:43:18,1
268436228,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,13:13:18,1
268436276,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,13:43:18,1
268436124,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,14:13:18,1
268436178,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,14:43:18,1
268436230,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,15:13:18,1
268436278,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,15:43:18,1
268436126,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,16:13:18,1
268436180,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,16:43:18,1
268436232,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,17:13:18,1
268436280,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,17:43:18,1
268436128,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,18:13:18,1
268436182,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,18:43:18,1
268436234,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,19:13:18,1
268436282,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,19:43:18,1
268436130,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,20:13:18,1
268436184,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,20:43:18,1
268436236,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,21:23:18,1
268436132,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,22:28:18,1
268436238,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,23:28:18,1
268436134,TONNET3E,43113,TONNELLES,L3,PEROLS ETANGS,1,00:18:19,1
268436116,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,06:30:01,1
268436170,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,06:59:01,1
268436222,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,07:30:01,1
268436270,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,08:00:01,1
268436118,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,08:30:01,1
268436172,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,09:00:01,1
268436224,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,09:30:01,1
268436272,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,10:00:01,1
268436120,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,10:30:01,1
268436174,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,11:00:01,1
268436226,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,11:30:01,1
268436274,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,12:00:01,1
268436122,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,12:30:01,1
268436176,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,13:00:01,1
268436228,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,13:30:01,1
268436276,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,14:00:01,1
268436124,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,14:30:01,1
268436178,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,15:00:01,1
268436230,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,15:30:01,1
268436278,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,16:00:01,1
268436126,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,16:30:01,1
268436180,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,17:00:01,1
268436232,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,17:30:01,1
268436280,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,18:00:01,1
268436128,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,18:30:01,1
268436182,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,19:00:01,1
268436234,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,19:30:01,1
268436282,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,20:00:01,1
268436130,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,20:29:01,1
268436184,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,20:59:01,1
268436236,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,21:39:01,1
268436132,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,22:44:01,1
268436238,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,23:44:01,1
268436134,VOLTAIRS,42131,VOLTAIRE,L3,PEROLS ETANGS,1,00:34:02,1
268436290,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,06:51:00,1
268436408,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,07:07:00,1
268436350,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,07:23:00,1
268436467,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,07:43:00,1
268436294,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,08:03:00,1
268436412,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,08:23:00,1
268436354,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,08:43:00,1
268436471,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,09:03:00,1
268436298,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,09:23:00,1
268436416,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,09:43:00,1
268436358,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,10:03:00,1
268436475,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,10:23:00,1
268436302,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,10:43:00,1
268436420,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,11:03:00,1
268436362,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,11:23:00,1
268436479,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,11:43:00,1
268436306,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,12:03:00,1
268436424,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,12:23:00,1
268436366,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,12:43:00,1
268436483,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,13:03:00,1
268436310,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,13:23:00,1
268436428,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,13:43:00,1
268436370,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,14:03:00,1
268436487,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,14:23:00,1
268436314,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,14:43:00,1
268436432,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,15:03:00,1
268436374,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,15:23:00,1
268436491,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,15:43:00,1
268436318,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,16:03:00,1
268436436,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,16:23:00,1
268436378,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,16:43:00,1
268436495,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,17:03:00,1
268436322,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,17:23:00,1
268436440,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,17:43:00,1
268436382,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,18:03:00,1
268436499,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,18:23:00,1
268436326,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,18:43:00,1
268436444,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,19:03:00,1
268436386,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,19:23:00,1
268436503,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,19:43:00,1
268436330,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,20:03:00,1
268436448,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,20:23:00,1
268436390,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,20:43:00,1
268436507,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,21:03:00,1
268436334,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,21:23:00,1
268436452,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,21:43:00,1
268436394,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,22:03:00,1
268436511,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,22:23:00,1
268436338,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,22:43:00,1
268436456,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,23:03:00,1
268436398,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,23:23:00,1
268436515,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,23:43:00,1
268436342,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,00:02:59,1
268436460,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,00:22:59,1
268436402,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,00:43:00,1
268436519,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,01:03:00,1
268436346,CORUMRTW,41225,CORUM T1,L4,ALBERT 1er,1,01:23:00,1
268436290,GLORCA4R,43137,GARCIA LORCA,L4,ALBERT 1er,1,06:35:00,1
268436408,GLORCA4R,43137,GARCIA LORCA,L4,ALBERT 1er,1,06:53:00,1
268436350,GLORCA4R,43137,GARCIA LORCA,L4,ALBERT 1er,1,07:09:00,1
268436467,GLORCA4R,43137,GARCIA LORCA,L4,ALBERT 1er,1,07:29:00,1
