CP;COMMUNE;RAC;DATE_;LAT;LNG
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56492;3.954549
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56469;3.954867
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55561;3.964435
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56111;3.943966
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56575;3.954537
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56575;3.954537
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56197;3.950337
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56525;3.955394
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56268;3.950320
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56557;3.954956
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56265;3.950181
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56205;3.945599
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56574;3.954520
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56574;3.954520
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56200;3.947206
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56196;3.947838
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56194;3.947358
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56271;3.955293
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56237;3.942437
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56136;3.944887
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56136;3.944887
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56033;3.940920
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56254;3.943073
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56758;3.944559
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56296;3.952205
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55609;3.963183
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56286;3.943770
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56631;3.944064
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56404;3.945786
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55798;3.960516
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56447;3.941671
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56653;3.946938
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55726;3.951661
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55939;3.959116
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56055;3.944665
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55773;3.960742
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55749;3.952038
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55700;3.952479
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56031;3.958025
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56676;3.940530
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56722;3.940108
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56567;3.943508
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56369;3.953661
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56648;3.953835
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55988;3.958054
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55988;3.958054
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55350;3.951689
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55350;3.951689
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56147;3.958542
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56421;3.953262
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55609;3.951236
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56615;3.953855
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56268;3.953455
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56421;3.953530
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56678;3.954301
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56293;3.951981
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55653;3.953345
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56758;3.954910
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56514;3.954017
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56680;3.951062
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56318;3.953099
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55881;3.953611
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56123;3.955070
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56716;3.949733
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56404;3.943460
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56794;3.949352
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55596;3.957673
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56764;3.949637
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56324;3.947290
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56304;3.957764
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56310;3.946778
34090;MONTPELLIER;Domestique;11/oct/2001 12:00:00 AM;43.63227;3.854864
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56451;3.955870
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56386;3.945300
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56271;3.955140
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55645;3.962565
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56451;3.955379
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56196;3.945655
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56631;3.944064
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56418;3.955796
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56403;3.952840
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56263;3.947106
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56408;3.952858
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.566667;3.95
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56334;3.952765
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55622;3.963757
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56325;3.952657
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56303;3.952437
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56425;3.953678
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56436;3.954328
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56275;3.951095
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56363;3.953015
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56533;3.955961
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56490;3.955091
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56714;3.949721
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56719;3.950005
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56421;3.954378
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56436;3.954524
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56511;3.955541
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56544;3.956465
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56339;3.953967
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56309;3.954473
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56302;3.954604
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56298;3.954624
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56276;3.955086
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56287;3.954808
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55999;3.956910
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55990;3.957930
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56681;3.943269
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56193;3.942651
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56671;3.943275
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55684;3.964182
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55393;3.967421
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56646;3.943308
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56843;3.940342
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56264;3.952362
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56251;3.952398
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56923;3.950467
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55998;3.955333
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56670;3.937885
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.57090;3.947794
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56357;3.953842
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55725;3.957270
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56370;3.954151
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56860;3.945817
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56722;3.942749
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56775;3.947618
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56976;3.941279
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55430;3.969819
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56981;3.941291
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55304;3.966046
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55304;3.966046
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55614;3.951979
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55989;3.960721
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56587;3.952769
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55476;3.966535
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56044;3.953452
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56307;3.953163
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56151;3.955796
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56302;3.953242
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55911;3.961905
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55911;3.961905
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55467;3.962868
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56209;3.958109
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56188;3.955759
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56188;3.955759
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56666;3.955280
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56678;3.955595
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55654;3.961945
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55530;3.968025
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56838;3.941375
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56316;3.952952
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56601;3.953930
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55773;3.955555
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56254;3.953153
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56649;3.952072
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56968;3.940838
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56471;3.947167
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56596;3.942976
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56613;3.943309
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56603;3.943201
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56283;3.954859
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56721;3.940099
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56145;3.943186
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55849;3.951548
34090;MONTPELLIER;Domestique;04/déc/2002 12:00:00 AM;43.62814;3.859032
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56366;3.952981
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56348;3.953236
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56067;3.957122
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56130;3.952402
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56299;3.953900
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56303;3.953735
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56275;3.954596
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56285;3.953927
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56277;3.954023
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56259;3.954384
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56256;3.954454
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56252;3.954354
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56224;3.954833
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56274;3.954655
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56210;3.954869
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56220;3.954918
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56182;3.955247
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56171;3.955372
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56175;3.955468
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56097;3.956434
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56072;3.956979
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56259;3.954777
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56128;3.956062
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56923;3.939090
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55912;3.960036
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55833;3.962830
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55911;3.961905
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56286;3.957841
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56253;3.957875
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56632;3.952505
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56835;3.942570
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55959;3.959396
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56249;3.955008
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56601;3.953669
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56646;3.955105
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56269;3.955417
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55291;3.967417
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56241;3.955067
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55841;3.955121
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56713;3.952565
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56556;3.940687
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.57044;3.943634
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56682;3.948047
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56265;3.943201
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56276;3.963729
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56011;3.960901
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56816;3.952711
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55548;3.954035
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56774;3.952540
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55595;3.961995
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55449;3.964554
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56187;3.955724
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56734;3.941172
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56761;3.941386
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55553;3.962948
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56449;3.942173
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55793;3.953895
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55744;3.951979
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.57098;3.944510
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56963;3.947794
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56597;3.942010
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56243;3.954046
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55683;3.956366
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55789;3.960445
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56055;3.944665
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56606;3.941931
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56474;3.952381
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55967;3.948901
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56676;3.940530
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55684;3.952489
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55731;3.962045
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56230;3.947422
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56340;3.952981
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55350;3.951689
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55755;3.953652
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55884;3.953966
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56370;3.948792
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55586;3.951607
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56812;3.944281
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56661;3.954176
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56387;3.956694
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55201;3.967761
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56761;3.945838
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56252;3.955049
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56349;3.956220
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56276;3.963729
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56835;3.946401
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56742;3.946303
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55465;3.964818
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56388;3.956864
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55475;3.965083
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56309;3.955948
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55536;3.965375
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56387;3.956704
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56308;3.956442
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56649;3.946985
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56352;3.956382
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56398;3.956904
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56653;3.946938
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56419;3.956457
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56665;3.946801
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56486;3.952327
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.57384;3.946702
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55758;3.956830
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55952;3.959247
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56529;3.953188
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56549;3.953392
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55808;3.957254
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56020;3.959700
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55988;3.958054
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55746;3.956713
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56258;3.955147
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56593;3.953754
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56346;3.956753
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56641;3.954033
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56333;3.956880
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56339;3.957069
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56811;3.946778
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56288;3.952045
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56285;3.957543
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56292;3.958079
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56566;3.950559
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56566;3.950559
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55457;3.964259
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56287;3.951974
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55670;3.961995
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56805;3.940183
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56840;3.943242
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56460;3.952138
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56764;3.949637
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56279;3.958038
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56070;3.959912
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56274;3.952130
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56791;3.938319
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56887;3.940857
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56917;3.950718
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56558;3.945002
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56771;3.940768
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55296;3.968304
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55700;3.957624
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56684;3.938482
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.57081;3.947787
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56181;3.953179
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55294;3.967439
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55527;3.956679
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56654;3.949170
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55302;3.966235
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56274;3.955106
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56033;3.950452
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56563;3.952509
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55304;3.966046
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56622;3.939488
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56692;3.943202
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55908;3.959631
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55900;3.959820
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56637;3.943088
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56292;3.958079
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56271;3.952929
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56278;3.952568
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56209;3.953787
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.56188;3.955759
34470;PEROLS;Domestique;20/déc/2001 12:00:00 AM;43.55511;3.963252
